"COU","Country","STAT_DIV_TAX","Overall statutory tax rates on dividend income","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2000","2000","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2001","2001","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2002","2002","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2003","2003","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2004","2004","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2005","2005","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2006","2006","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2007","2007","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2008","2008","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2009","2009","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2010","2010","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2011","2011","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2012","2012","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2013","2013","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2014","2014","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2015","2015","PC","Percentage","0","Units",,,111.11,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2016","2016","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2017","2017","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2018","2018","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","GROSS_UP_DIV","Grossed up dividend","2019","2019","PC","Percentage","0","Units",,,100,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2000","2000","PC","Percentage","0","Units",,,24,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2001","2001","PC","Percentage","0","Units",,,20,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2002","2002","PC","Percentage","0","Units",,,16,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2003","2003","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2004","2004","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2005","2005","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2006","2006","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2007","2007","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2008","2008","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2009","2009","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2010","2010","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2011","2011","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2012","2012","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2013","2013","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2014","2014","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2015","2015","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2016","2016","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2017","2017","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2018","2018","PC","Percentage","0","Units",,,12.5,,
"IRL","Ireland","CIT_RATE_DIST_PROFIT","CIT rate on distributed profit","2019","2019","PC","Percentage","0","Units",,,12.5,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2000","2000","PC","Percentage","0","Units",,,154.320988,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2001","2001","PC","Percentage","0","Units",,,154.320988,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2002","2002","PC","Percentage","0","Units",,,149.253731,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2003","2003","PC","Percentage","0","Units",,,149.253731,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2004","2004","PC","Percentage","0","Units",,,137.931034,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2005","2005","PC","Percentage","0","Units",,,137.931034,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2006","2006","PC","Percentage","0","Units",,,137.931034,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2007","2007","PC","Percentage","0","Units",,,136.054422,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2008","2008","PC","Percentage","0","Units",,,136.054422,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2009","2009","PC","Percentage","0","Units",,,136.054422,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2010","2010","PC","Percentage","0","Units",,,136.054422,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2011","2011","PC","Percentage","0","Units",,,139.86014,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2012","2012","PC","Percentage","0","Units",,,145.985401,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2013","2013","PC","Percentage","0","Units",,,145.985401,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2014","2014","PC","Percentage","0","Units",,,145.985401,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2015","2015","PC","Percentage","0","Units",,,141.843972,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2016","2016","PC","Percentage","0","Units",,,141.843972,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2017","2017","PC","Percentage","0","Units",,,141.843972,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2018","2018","PC","Percentage","0","Units",,,145.985401,,
"PRT","Portugal","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2019","2019","PC","Percentage","0","Units",,,145.985401,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2000","2000","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2001","2001","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2002","2002","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2003","2003","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2004","2004","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2005","2005","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2006","2006","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2007","2007","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2008","2008","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2009","2009","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2010","2010","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2011","2011","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2012","2012","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2013","2013","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2014","2014","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2015","2015","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2016","2016","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2017","2017","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2018","2018","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","NET_PERS_TAX","Net personal tax","2019","2019","PC","Percentage","0","Units",,,15,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2000","2000","PC","Percentage","0","Units",,,38.680296,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2001","2001","PC","Percentage","0","Units",,,38.680296,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2002","2002","PC","Percentage","0","Units",,,38.680296,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2003","2003","PC","Percentage","0","Units",,,38.680296,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2004","2004","PC","Percentage","0","Units",,,13.262844,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2005","2005","PC","Percentage","0","Units",,,13.262844,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2006","2006","PC","Percentage","0","Units",,,13.262844,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2007","2007","PC","Percentage","0","Units",,,13.262844,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2008","2008","PC","Percentage","0","Units",,,13.262844,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2009","2009","PC","Percentage","0","Units",,,13.262844,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2010","2010","PC","Percentage","0","Units",,,13.262844,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2011","2011","PC","Percentage","0","Units",,,13.262844,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2012","2012","PC","Percentage","0","Units",,,13.262844,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2013","2013","PC","Percentage","0","Units",,,14.737415,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2014","2014","PC","Percentage","0","Units",,,25.708692,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2015","2015","PC","Percentage","0","Units",,,30.046398,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2016","2016","PC","Percentage","0","Units",,,32.19,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2017","2017","PC","Percentage","0","Units",,,32.19,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2018","2018","PC","Percentage","0","Units",,,32.434938,,
"JPN","Japan","PIT_DIVD_PIT_PLUS_CIT","PIT/PIT+CIT","2019","2019","PC","Percentage","0","Units",,,32.434938,,
"DEU","Germany","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2000","2000","PC","Percentage","0","Units",,,43.510558,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2000","2000","PC","Percentage","0","Units",,,67.326733,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2001","2001","PC","Percentage","0","Units",,,67.326733,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2002","2002","PC","Percentage","0","Units",,,67.326733,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2003","2003","PC","Percentage","0","Units",,,67.326733,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2004","2004","PC","Percentage","0","Units",,,67.326733,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2005","2005","PC","Percentage","0","Units",,,57.142857,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2006","2006","PC","Percentage","0","Units",,,57.142857,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2007","2007","PC","Percentage","0","Units",,,57.142857,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2008","2008","PC","Percentage","0","Units",,,57.142857,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2009","2009","PC","Percentage","0","Units",,,57.142857,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2010","2010","PC","Percentage","0","Units",,,57.142857,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2011","2011","PC","Percentage","0","Units",,,57.142857,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2012","2012","PC","Percentage","0","Units",,,57.142857,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2013","2013","PC","Percentage","0","Units",,,57.142857,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2014","2014","PC","Percentage","0","Units",,,57.142857,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2015","2015","PC","Percentage","0","Units",,,57.142857,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2016","2016","PC","Percentage","0","Units",,,54.794521,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2017","2017","PC","Percentage","0","Units",,,54.794521,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2018","2018","PC","Percentage","0","Units",,,54.794521,,
"AUT","Austria","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2019","2019","PC","Percentage","0","Units",,,54.794521,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2000","2000","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2001","2001","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2002","2002","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2003","2003","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2004","2004","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2005","2005","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2006","2006","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2007","2007","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2008","2008","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2009","2009","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2010","2010","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2011","2011","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2012","2012","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2013","2013","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2014","2014","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2015","2015","PC","Percentage","0","Units",,,25,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2016","2016","PC","Percentage","0","Units",,,27.5,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2017","2017","PC","Percentage","0","Units",,,27.5,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2018","2018","PC","Percentage","0","Units",,,27.5,,
"AUT","Austria","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2019","2019","PC","Percentage","0","Units",,,27.5,,
"ESP","Spain","IMPU_RATE","Imputation rate","2000","2000","PC","Percentage","0","Units",,,28.571429,,
"ESP","Spain","IMPU_RATE","Imputation rate","2001","2001","PC","Percentage","0","Units",,,28.571429,,
"ESP","Spain","IMPU_RATE","Imputation rate","2002","2002","PC","Percentage","0","Units",,,28.571429,,
"ESP","Spain","IMPU_RATE","Imputation rate","2003","2003","PC","Percentage","0","Units",,,28.571429,,
"ESP","Spain","IMPU_RATE","Imputation rate","2004","2004","PC","Percentage","0","Units",,,28.571429,,
"ESP","Spain","IMPU_RATE","Imputation rate","2005","2005","PC","Percentage","0","Units",,,28.571429,,
"ESP","Spain","IMPU_RATE","Imputation rate","2006","2006","PC","Percentage","0","Units",,,28.571429,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2000","2000","PC","Percentage","0","Units",,,17.647059,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2001","2001","PC","Percentage","0","Units",,,17.647059,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2002","2002","PC","Percentage","0","Units",,,19.047619,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2003","2003","PC","Percentage","0","Units",,,19.760479,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2004","2004","PC","Percentage","0","Units",,,20.481928,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2005","2005","PC","Percentage","0","Units",,,20.481928,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2006","2006","PC","Percentage","0","Units",,,20.481928,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2007","2007","PC","Percentage","0","Units",,,20.481928,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2008","2008","PC","Percentage","0","Units",,,20.481928,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2009","2009","PC","Percentage","0","Units",,,20.481928,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2010","2010","PC","Percentage","0","Units",,,20.481928,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2011","2011","PC","Percentage","0","Units",,,25,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2012","2012","PC","Percentage","0","Units",,,25,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2013","2013","PC","Percentage","0","Units",,,25,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2014","2014","PC","Percentage","0","Units",,,26.582278,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2015","2015","PC","Percentage","0","Units",,,29.032258,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2016","2016","PC","Percentage","0","Units",,,31.578947,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2017","2017","PC","Percentage","0","Units",,,33.333333,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2018","2018","PC","Percentage","0","Units",,,33.333333,,
"CHL","Chile","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2019","2019","PC","Percentage","0","Units",,,33.333333,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2000","2000","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2001","2001","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2002","2002","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2003","2003","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2004","2004","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2005","2005","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2006","2006","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2007","2007","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2008","2008","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2009","2009","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2010","2010","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2011","2011","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2012","2012","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2013","2013","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2014","2014","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2015","2015","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2016","2016","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2017","2017","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2018","2018","PC","Percentage","0","Units",,,100,,
"GRC","Greece","DIST_PROFIT","Distributed profit","2019","2019","PC","Percentage","0","Units",,,100,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2000","2000","PC","Percentage","0","Units",,,20,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2001","2001","PC","Percentage","0","Units",,,15,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2002","2002","PC","Percentage","0","Units",,,15,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2003","2003","PC","Percentage","0","Units",,,15,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2004","2004","PC","Percentage","0","Units",,,19,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2005","2005","PC","Percentage","0","Units",,,19,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2006","2006","PC","Percentage","0","Units",,,19,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2007","2007","PC","Percentage","0","Units",,,19,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2008","2008","PC","Percentage","0","Units",,,19,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2009","2009","PC","Percentage","0","Units",,,19,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2010","2010","PC","Percentage","0","Units",,,19,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2011","2011","PC","Percentage","0","Units",,,19,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2012","2012","PC","Percentage","0","Units",,,19,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2013","2013","PC","Percentage","0","Units",,,19,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2014","2014","PC","Percentage","0","Units",,,19,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2015","2015","PC","Percentage","0","Units",,,19,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2016","2016","PC","Percentage","0","Units",,,19,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2017","2017","PC","Percentage","0","Units",,,19,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2018","2018","PC","Percentage","0","Units",,,19,,
"POL","Poland","NET_PERS_TAX","Net personal tax","2019","2019","PC","Percentage","0","Units",,,19,,
"FRA","France","IMPU_RATE","Imputation rate","2000","2000","PC","Percentage","0","Units",,,33.333333,,
"FRA","France","IMPU_RATE","Imputation rate","2001","2001","PC","Percentage","0","Units",,,33.333333,,
"FRA","France","IMPU_RATE","Imputation rate","2002","2002","PC","Percentage","0","Units",,,33.333333,,
"FRA","France","IMPU_RATE","Imputation rate","2003","2003","PC","Percentage","0","Units",,,33.333333,,
"FRA","France","IMPU_RATE","Imputation rate","2004","2004","PC","Percentage","0","Units",,,33.333333,,
"AUS","Australia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2000","2000","PC","Percentage","0","Units",,,48.50515,,
"AUS","Australia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2001","2001","PC","Percentage","0","Units",,,48.48455,,
"AUS","Australia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2002","2002","PC","Percentage","0","Units",,,48.48455,,
"AUS","Australia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2003","2003","PC","Percentage","0","Units",,,48.48455,,
"AUS","Australia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2004","2004","PC","Percentage","0","Units",,,48.48455,,
"AUS","Australia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2005","2005","PC","Percentage","0","Units",,,48.48455,,
"AUS","Australia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2006","2006","PC","Percentage","0","Units",,,46.536039,,
